,event_id,user_id,event_type,event_time,level_completed,event_day,event_month,event_year
5658,5659,99,level_completed,2024-03-23,38,23,3,2024
5659,5660,426,achievement_unlocked,2024-09-11,9,11,9,2024
5660,5661,311,item_used,2024-01-11,25,11,1,2024
5661,5662,759,item_used,2024-07-23,6,23,7,2024
5662,5663,111,level_completed,2024-01-10,26,10,1,2024
5663,5664,612,achievement_unlocked,2024-01-28,6,28,1,2024
5664,5665,956,level_completed,2024-02-28,32,28,2,2024
5665,5666,796,item_used,2024-08-16,38,16,8,2024
5666,5667,221,level_completed,2024-09-19,46,19,9,2024
5667,5668,792,level_completed,2024-05-17,32,17,5,2024
5668,5669,241,level_completed,2024-09-06,42,6,9,2024
5669,5670,70,item_used,2024-09-26,38,26,9,2024
5670,5671,680,achievement_unlocked,2024-02-12,37,12,2,2024
5671,5672,608,achievement_unlocked,2024-08-25,38,25,8,2024
5672,5673,321,achievement_unlocked,2024-05-04,37,4,5,2024
5673,5674,900,achievement_unlocked,2024-03-15,20,15,3,2024
5674,5675,936,achievement_unlocked,2024-03-19,35,19,3,2024
5675,5676,283,achievement_unlocked,2024-08-08,30,8,8,2024
5676,5677,1,achievement_unlocked,2024-03-26,44,26,3,2024
5677,5678,909,level_completed,2024-09-16,38,16,9,2024
5678,5679,654,item_used,2024-06-29,39,29,6,2024
5679,5680,180,level_completed,2024-04-12,12,12,4,2024
5680,5681,448,item_used,2024-09-28,1,28,9,2024
5681,5682,695,item_used,2024-02-28,12,28,2,2024
5682,5683,658,level_completed,2024-07-26,23,26,7,2024
5683,5684,755,achievement_unlocked,2024-09-28,42,28,9,2024
5684,5685,143,achievement_unlocked,2024-05-09,31,9,5,2024
5685,5686,180,level_completed,2024-02-29,16,29,2,2024
5686,5687,610,achievement_unlocked,2024-07-25,11,25,7,2024
5687,5688,983,item_used,2024-06-09,37,9,6,2024
5688,5689,441,level_completed,2024-07-06,4,6,7,2024
5689,5690,956,achievement_unlocked,2024-04-28,27,28,4,2024
5690,5691,823,achievement_unlocked,2024-04-03,33,3,4,2024
5691,5692,452,level_completed,2024-07-07,23,7,7,2024
5692,5693,117,level_completed,2024-05-31,39,31,5,2024
5693,5694,1,item_used,2024-02-29,4,29,2,2024
5694,5695,762,achievement_unlocked,2024-06-04,15,4,6,2024
5695,5696,414,achievement_unlocked,2024-01-31,28,31,1,2024
5696,5697,845,level_completed,2024-06-12,38,12,6,2024
5697,5698,931,item_used,2024-05-04,32,4,5,2024
5698,5699,662,level_completed,2024-08-04,6,4,8,2024
5699,5700,867,item_used,2024-03-25,47,25,3,2024
5700,5701,848,item_used,2024-04-03,40,3,4,2024
5701,5702,593,item_used,2024-05-07,8,7,5,2024
5702,5703,273,level_completed,2024-07-05,38,5,7,2024
5703,5704,775,achievement_unlocked,2024-07-17,11,17,7,2024
5704,5705,536,level_completed,2024-04-25,6,25,4,2024
5705,5706,955,level_completed,2024-04-22,12,22,4,2024
5706,5707,135,level_completed,2024-08-07,31,7,8,2024
5707,5708,782,achievement_unlocked,2024-01-31,7,31,1,2024
5708,5709,552,item_used,2024-07-02,32,2,7,2024
5709,5710,954,achievement_unlocked,2024-05-11,18,11,5,2024
5710,5711,469,achievement_unlocked,2024-09-04,34,4,9,2024
5711,5712,962,achievement_unlocked,2024-07-06,34,6,7,2024
5712,5713,739,level_completed,2024-06-30,26,30,6,2024
5713,5714,113,achievement_unlocked,2024-01-12,41,12,1,2024
5714,5715,371,level_completed,2024-09-09,13,9,9,2024
5715,5716,366,achievement_unlocked,2024-05-29,38,29,5,2024
5716,5717,514,level_completed,2024-01-15,38,15,1,2024
5717,5718,321,achievement_unlocked,2024-07-08,31,8,7,2024
5718,5719,713,achievement_unlocked,2024-02-08,42,8,2,2024
5719,5720,349,level_completed,2024-08-22,41,22,8,2024
5720,5721,285,item_used,2024-09-17,34,17,9,2024
5721,5722,315,level_completed,2024-08-05,29,5,8,2024
5722,5723,259,item_used,2024-03-09,1,9,3,2024
5723,5724,620,level_completed,2024-02-24,40,24,2,2024
5724,5725,129,achievement_unlocked,2024-07-08,37,8,7,2024
5725,5726,284,level_completed,2024-05-30,31,30,5,2024
5726,5727,260,item_used,2024-04-15,21,15,4,2024
5727,5728,853,achievement_unlocked,2024-05-04,16,4,5,2024
5728,5729,471,achievement_unlocked,2024-02-18,21,18,2,2024
5729,5730,368,level_completed,2024-09-11,19,11,9,2024
5730,5731,396,level_completed,2024-09-16,42,16,9,2024
5731,5732,421,item_used,2024-02-05,9,5,2,2024
5732,5733,857,level_completed,2024-07-20,33,20,7,2024
5733,5734,594,item_used,2024-08-23,41,23,8,2024
5734,5735,892,achievement_unlocked,2024-04-17,24,17,4,2024
5735,5736,926,item_used,2024-04-30,41,30,4,2024
5736,5737,6,item_used,2024-08-15,2,15,8,2024
5737,5738,535,level_completed,2024-03-12,32,12,3,2024
5738,5739,575,achievement_unlocked,2024-04-15,42,15,4,2024
5739,5740,474,item_used,2024-09-14,47,14,9,2024
5740,5741,535,item_used,2024-01-08,26,8,1,2024
5741,5742,62,level_completed,2024-01-28,42,28,1,2024
5742,5743,137,level_completed,2024-05-08,43,8,5,2024
5743,5744,803,achievement_unlocked,2024-03-26,22,26,3,2024
5744,5745,252,item_used,2024-07-09,36,9,7,2024
5745,5746,990,item_used,2024-02-12,4,12,2,2024
5746,5747,348,item_used,2024-03-04,38,4,3,2024
5747,5748,600,item_used,2024-03-21,5,21,3,2024
5748,5749,159,item_used,2024-08-05,41,5,8,2024
5749,5750,179,item_used,2024-02-07,43,7,2,2024
5750,5751,962,level_completed,2024-01-29,1,29,1,2024
5751,5752,896,item_used,2024-01-22,9,22,1,2024
5752,5753,179,level_completed,2024-09-19,27,19,9,2024
5753,5754,994,level_completed,2024-06-20,46,20,6,2024
5754,5755,915,level_completed,2024-01-11,8,11,1,2024
5755,5756,680,item_used,2024-04-26,27,26,4,2024
5756,5757,984,level_completed,2024-01-27,9,27,1,2024
5757,5758,69,item_used,2024-08-22,22,22,8,2024
5758,5759,530,level_completed,2024-03-29,13,29,3,2024
5759,5760,686,level_completed,2024-07-16,7,16,7,2024
5760,5761,954,achievement_unlocked,2024-07-12,42,12,7,2024
5761,5762,597,item_used,2024-09-08,45,8,9,2024
5762,5763,738,level_completed,2024-03-14,1,14,3,2024
5763,5764,545,item_used,2024-05-31,38,31,5,2024
5764,5765,702,level_completed,2024-08-07,18,7,8,2024
5765,5766,507,level_completed,2024-07-01,49,1,7,2024
5766,5767,720,achievement_unlocked,2024-03-07,22,7,3,2024
5767,5768,92,achievement_unlocked,2024-03-03,11,3,3,2024
5768,5769,482,level_completed,2024-05-17,15,17,5,2024
5769,5770,986,item_used,2024-08-13,34,13,8,2024
5770,5771,274,item_used,2024-04-24,17,24,4,2024
5771,5772,105,achievement_unlocked,2024-04-18,30,18,4,2024
5772,5773,420,achievement_unlocked,2024-09-21,12,21,9,2024
5773,5774,647,level_completed,2024-05-27,19,27,5,2024
5774,5775,918,achievement_unlocked,2024-04-18,11,18,4,2024
5775,5776,849,item_used,2024-03-24,25,24,3,2024
5776,5777,430,achievement_unlocked,2024-07-07,29,7,7,2024
5777,5778,275,achievement_unlocked,2024-09-17,19,17,9,2024
5778,5779,223,achievement_unlocked,2024-07-26,17,26,7,2024
5779,5780,874,achievement_unlocked,2024-04-27,38,27,4,2024
5780,5781,651,level_completed,2024-03-26,29,26,3,2024
5781,5782,312,level_completed,2024-04-02,39,2,4,2024
5782,5783,479,item_used,2024-07-08,34,8,7,2024
5783,5784,428,level_completed,2024-03-24,5,24,3,2024
5784,5785,146,achievement_unlocked,2024-05-14,34,14,5,2024
5785,5786,334,level_completed,2024-05-09,49,9,5,2024
5786,5787,159,item_used,2024-08-09,47,9,8,2024
5787,5788,546,item_used,2024-04-02,24,2,4,2024
5788,5789,886,achievement_unlocked,2024-02-22,14,22,2,2024
5789,5790,887,level_completed,2024-02-09,13,9,2,2024
5790,5791,331,item_used,2024-05-29,47,29,5,2024
5791,5792,397,level_completed,2024-09-24,4,24,9,2024
5792,5793,934,level_completed,2024-02-28,49,28,2,2024
5793,5794,744,achievement_unlocked,2024-03-24,34,24,3,2024
5794,5795,961,item_used,2024-01-23,25,23,1,2024
5795,5796,64,item_used,2024-06-01,29,1,6,2024
5796,5797,125,item_used,2024-07-01,36,1,7,2024
5797,5798,604,achievement_unlocked,2024-06-22,49,22,6,2024
5798,5799,620,item_used,2024-03-07,23,7,3,2024
5799,5800,209,achievement_unlocked,2024-03-05,7,5,3,2024
5800,5801,784,level_completed,2024-02-29,7,29,2,2024
5801,5802,858,achievement_unlocked,2024-06-09,8,9,6,2024
5802,5803,831,achievement_unlocked,2024-02-07,9,7,2,2024
5803,5804,601,achievement_unlocked,2024-05-08,22,8,5,2024
5804,5805,597,level_completed,2024-03-11,28,11,3,2024
5805,5806,625,item_used,2024-03-07,34,7,3,2024
5806,5807,412,level_completed,2024-06-14,22,14,6,2024
5807,5808,615,achievement_unlocked,2024-08-25,29,25,8,2024
5808,5809,498,achievement_unlocked,2024-06-02,17,2,6,2024
5809,5810,366,achievement_unlocked,2024-06-07,35,7,6,2024
5810,5811,622,level_completed,2024-07-25,17,25,7,2024
5811,5812,948,level_completed,2024-04-22,36,22,4,2024
5812,5813,511,level_completed,2024-05-18,17,18,5,2024
5813,5814,923,item_used,2024-05-15,35,15,5,2024
5814,5815,312,achievement_unlocked,2024-03-28,31,28,3,2024
5815,5816,482,level_completed,2024-04-13,22,13,4,2024
5816,5817,441,level_completed,2024-05-02,31,2,5,2024
5817,5818,758,achievement_unlocked,2024-01-22,17,22,1,2024
5818,5819,587,level_completed,2024-03-01,50,1,3,2024
5819,5820,619,achievement_unlocked,2024-05-18,36,18,5,2024
5820,5821,106,achievement_unlocked,2024-03-28,45,28,3,2024
5821,5822,142,achievement_unlocked,2024-03-05,18,5,3,2024
5822,5823,437,item_used,2024-07-11,10,11,7,2024
5823,5824,240,achievement_unlocked,2024-06-22,6,22,6,2024
5824,5825,146,item_used,2024-08-10,11,10,8,2024
5825,5826,379,achievement_unlocked,2024-08-17,24,17,8,2024
5826,5827,499,achievement_unlocked,2024-08-27,26,27,8,2024
5827,5828,175,item_used,2024-02-04,16,4,2,2024
5828,5829,574,achievement_unlocked,2024-06-22,14,22,6,2024
5829,5830,642,level_completed,2024-04-15,4,15,4,2024
5830,5831,811,achievement_unlocked,2024-09-24,31,24,9,2024
5831,5832,480,item_used,2024-07-16,31,16,7,2024
5832,5833,130,level_completed,2024-06-25,30,25,6,2024
5833,5834,636,level_completed,2024-07-27,27,27,7,2024
5834,5835,565,achievement_unlocked,2024-06-16,49,16,6,2024
5835,5836,942,level_completed,2024-02-04,34,4,2,2024
5836,5837,941,achievement_unlocked,2024-08-17,29,17,8,2024
5837,5838,740,item_used,2024-09-29,22,29,9,2024
5838,5839,235,achievement_unlocked,2024-05-04,33,4,5,2024
5839,5840,804,achievement_unlocked,2024-06-29,37,29,6,2024
5840,5841,198,achievement_unlocked,2024-08-18,3,18,8,2024
5841,5842,471,achievement_unlocked,2024-06-02,5,2,6,2024
5842,5843,697,item_used,2024-09-28,2,28,9,2024
5843,5844,833,level_completed,2024-09-07,40,7,9,2024
5844,5845,31,level_completed,2024-01-31,30,31,1,2024
5845,5846,884,level_completed,2024-03-06,13,6,3,2024
5846,5847,418,achievement_unlocked,2024-08-26,16,26,8,2024
5847,5848,123,achievement_unlocked,2024-04-16,6,16,4,2024
5848,5849,653,level_completed,2024-06-27,41,27,6,2024
5849,5850,621,achievement_unlocked,2024-01-19,27,19,1,2024
5850,5851,594,item_used,2024-09-11,32,11,9,2024
5851,5852,478,item_used,2024-07-19,35,19,7,2024
5852,5853,588,level_completed,2024-06-02,42,2,6,2024
5853,5854,275,item_used,2024-07-21,32,21,7,2024
5854,5855,718,item_used,2024-08-28,40,28,8,2024
5855,5856,716,item_used,2024-05-09,3,9,5,2024
5856,5857,969,item_used,2024-07-26,35,26,7,2024
5857,5858,498,level_completed,2024-07-09,26,9,7,2024
5858,5859,116,achievement_unlocked,2024-01-17,29,17,1,2024
5859,5860,52,achievement_unlocked,2024-08-10,11,10,8,2024
5860,5861,39,level_completed,2024-05-01,21,1,5,2024
5861,5862,563,level_completed,2024-06-23,29,23,6,2024
5862,5863,394,level_completed,2024-07-20,36,20,7,2024
5863,5864,686,level_completed,2024-07-24,23,24,7,2024
5864,5865,676,item_used,2024-06-02,40,2,6,2024
5865,5866,581,level_completed,2024-03-11,19,11,3,2024
5866,5867,572,item_used,2024-07-29,25,29,7,2024
5867,5868,713,item_used,2024-02-22,2,22,2,2024
5868,5869,10,level_completed,2024-01-29,17,29,1,2024
5869,5870,656,item_used,2024-08-15,46,15,8,2024
5870,5871,786,item_used,2024-06-02,47,2,6,2024
5871,5872,553,achievement_unlocked,2024-03-31,42,31,3,2024
5872,5873,613,level_completed,2024-08-01,24,1,8,2024
5873,5874,730,achievement_unlocked,2024-05-03,33,3,5,2024
5874,5875,820,item_used,2024-06-25,23,25,6,2024
5875,5876,597,achievement_unlocked,2024-08-06,21,6,8,2024
5876,5877,336,achievement_unlocked,2024-03-16,1,16,3,2024
5877,5878,740,item_used,2024-09-08,29,8,9,2024
5878,5879,22,item_used,2024-01-21,50,21,1,2024
5879,5880,289,level_completed,2024-02-27,41,27,2,2024
5880,5881,642,item_used,2024-04-16,11,16,4,2024
5881,5882,637,item_used,2024-06-22,46,22,6,2024
5882,5883,913,achievement_unlocked,2024-04-10,42,10,4,2024
5883,5884,974,level_completed,2024-02-08,47,8,2,2024
5884,5885,882,level_completed,2024-03-29,23,29,3,2024
5885,5886,476,item_used,2024-08-31,33,31,8,2024
5886,5887,578,level_completed,2024-06-17,6,17,6,2024
5887,5888,460,item_used,2024-07-02,18,2,7,2024
5888,5889,980,item_used,2024-07-22,21,22,7,2024
5889,5890,576,item_used,2024-03-03,50,3,3,2024
5890,5891,305,achievement_unlocked,2024-02-06,26,6,2,2024
5891,5892,857,level_completed,2024-05-16,31,16,5,2024
5892,5893,149,item_used,2024-02-18,32,18,2,2024
5893,5894,940,achievement_unlocked,2024-09-18,50,18,9,2024
5894,5895,178,level_completed,2024-09-27,21,27,9,2024
5895,5896,833,achievement_unlocked,2024-06-29,21,29,6,2024
5896,5897,690,item_used,2024-04-03,46,3,4,2024
5897,5898,432,achievement_unlocked,2024-02-19,36,19,2,2024
5898,5899,282,level_completed,2024-03-23,1,23,3,2024
5899,5900,219,level_completed,2024-05-15,1,15,5,2024
5900,5901,112,item_used,2024-09-28,3,28,9,2024
5901,5902,593,achievement_unlocked,2024-07-10,42,10,7,2024
5902,5903,160,achievement_unlocked,2024-08-10,26,10,8,2024
5903,5904,211,level_completed,2024-07-07,15,7,7,2024
5904,5905,534,level_completed,2024-01-03,1,3,1,2024
5905,5906,795,item_used,2024-05-10,18,10,5,2024
5906,5907,169,level_completed,2024-05-18,30,18,5,2024
5907,5908,107,level_completed,2024-01-28,23,28,1,2024
5908,5909,941,level_completed,2024-07-13,38,13,7,2024
5909,5910,113,item_used,2024-07-31,3,31,7,2024
5910,5911,717,level_completed,2024-01-02,10,2,1,2024
5911,5912,153,achievement_unlocked,2024-05-17,38,17,5,2024
5912,5913,175,achievement_unlocked,2024-04-26,21,26,4,2024
5913,5914,623,achievement_unlocked,2024-02-01,10,1,2,2024
5914,5915,734,level_completed,2024-05-20,29,20,5,2024
5915,5916,693,achievement_unlocked,2024-05-30,50,30,5,2024
5916,5917,921,level_completed,2024-05-08,9,8,5,2024
5917,5918,839,item_used,2024-09-14,43,14,9,2024
5918,5919,221,achievement_unlocked,2024-02-26,28,26,2,2024
5919,5920,956,level_completed,2024-07-18,41,18,7,2024
5920,5921,92,level_completed,2024-08-03,9,3,8,2024
5921,5922,733,achievement_unlocked,2024-06-10,21,10,6,2024
5922,5923,81,item_used,2024-01-07,26,7,1,2024
5923,5924,56,item_used,2024-02-22,5,22,2,2024
5924,5925,962,achievement_unlocked,2024-04-16,35,16,4,2024
5925,5926,290,achievement_unlocked,2024-03-05,49,5,3,2024
5926,5927,267,achievement_unlocked,2024-01-22,12,22,1,2024
5927,5928,586,item_used,2024-08-13,34,13,8,2024
5928,5929,907,level_completed,2024-07-05,5,5,7,2024
5929,5930,84,level_completed,2024-05-09,26,9,5,2024
5930,5931,401,achievement_unlocked,2024-05-13,32,13,5,2024
5931,5932,918,item_used,2024-02-07,22,7,2,2024
5932,5933,417,achievement_unlocked,2024-07-23,17,23,7,2024
5933,5934,49,achievement_unlocked,2024-09-23,43,23,9,2024
5934,5935,73,item_used,2024-05-17,44,17,5,2024
5935,5936,489,item_used,2024-03-03,15,3,3,2024
5936,5937,252,item_used,2024-04-26,49,26,4,2024
5937,5938,502,item_used,2024-03-18,31,18,3,2024
5938,5939,917,achievement_unlocked,2024-05-20,40,20,5,2024
5939,5940,124,achievement_unlocked,2024-04-29,24,29,4,2024
5940,5941,57,level_completed,2024-06-04,3,4,6,2024
5941,5942,979,achievement_unlocked,2024-03-31,10,31,3,2024
5942,5943,839,achievement_unlocked,2024-02-13,11,13,2,2024
5943,5944,196,item_used,2024-05-23,45,23,5,2024
5944,5945,882,item_used,2024-02-27,1,27,2,2024
5945,5946,758,achievement_unlocked,2024-03-17,43,17,3,2024
5946,5947,502,achievement_unlocked,2024-05-16,41,16,5,2024
5947,5948,595,achievement_unlocked,2024-01-11,3,11,1,2024
5948,5949,150,achievement_unlocked,2024-08-06,3,6,8,2024
5949,5950,827,item_used,2024-09-25,1,25,9,2024
5950,5951,968,level_completed,2024-01-24,49,24,1,2024
5951,5952,831,achievement_unlocked,2024-08-29,18,29,8,2024
5952,5953,551,item_used,2024-01-04,47,4,1,2024
5953,5954,52,item_used,2024-07-04,25,4,7,2024
5954,5955,224,item_used,2024-05-02,47,2,5,2024
5955,5956,327,level_completed,2024-08-07,30,7,8,2024
5956,5957,918,item_used,2024-07-04,20,4,7,2024
5957,5958,993,level_completed,2024-06-19,12,19,6,2024
5958,5959,282,item_used,2024-08-29,44,29,8,2024
5959,5960,3,item_used,2024-09-17,6,17,9,2024
5960,5961,25,achievement_unlocked,2024-01-24,32,24,1,2024
5961,5962,350,achievement_unlocked,2024-06-16,15,16,6,2024
5962,5963,166,achievement_unlocked,2024-09-15,26,15,9,2024
5963,5964,959,achievement_unlocked,2024-01-23,1,23,1,2024
5964,5965,394,level_completed,2024-05-14,45,14,5,2024
5965,5966,829,level_completed,2024-05-25,38,25,5,2024
5966,5967,775,achievement_unlocked,2024-04-06,25,6,4,2024
5967,5968,467,level_completed,2024-08-19,28,19,8,2024
5968,5969,674,level_completed,2024-08-31,49,31,8,2024
5969,5970,654,level_completed,2024-06-11,10,11,6,2024
5970,5971,435,level_completed,2024-04-08,27,8,4,2024
5971,5972,100,level_completed,2024-02-06,9,6,2,2024
5972,5973,594,level_completed,2024-01-11,24,11,1,2024
5973,5974,96,item_used,2024-01-20,27,20,1,2024
5974,5975,879,item_used,2024-06-30,34,30,6,2024
5975,5976,299,level_completed,2024-02-15,12,15,2,2024
5976,5977,573,achievement_unlocked,2024-01-16,18,16,1,2024
5977,5978,409,item_used,2024-09-06,49,6,9,2024
5978,5979,422,item_used,2024-06-07,18,7,6,2024
5979,5980,26,level_completed,2024-03-08,35,8,3,2024
5980,5981,21,achievement_unlocked,2024-01-05,25,5,1,2024
5981,5982,274,achievement_unlocked,2024-09-03,27,3,9,2024
5982,5983,96,level_completed,2024-08-30,50,30,8,2024
5983,5984,224,achievement_unlocked,2024-03-01,14,1,3,2024
5984,5985,647,achievement_unlocked,2024-06-13,9,13,6,2024
5985,5986,238,item_used,2024-08-28,12,28,8,2024
5986,5987,597,item_used,2024-06-08,15,8,6,2024
5987,5988,831,level_completed,2024-08-11,5,11,8,2024
5988,5989,994,level_completed,2024-05-01,29,1,5,2024
5989,5990,667,item_used,2024-04-22,30,22,4,2024
5990,5991,484,achievement_unlocked,2024-01-11,31,11,1,2024
5991,5992,779,level_completed,2024-03-15,26,15,3,2024
5992,5993,695,achievement_unlocked,2024-03-12,2,12,3,2024
5993,5994,191,achievement_unlocked,2024-07-13,21,13,7,2024
5994,5995,460,achievement_unlocked,2024-08-17,40,17,8,2024
5995,5996,908,item_used,2024-05-16,42,16,5,2024
5996,5997,681,level_completed,2024-03-05,21,5,3,2024
5997,5998,62,achievement_unlocked,2024-08-23,30,23,8,2024
5998,5999,542,item_used,2024-06-15,43,15,6,2024
5999,6000,383,level_completed,2024-08-13,23,13,8,2024
6000,6001,250,item_used,2024-04-06,23,6,4,2024
6001,6002,810,item_used,2024-07-24,13,24,7,2024
6002,6003,494,achievement_unlocked,2024-04-12,30,12,4,2024
6003,6004,898,achievement_unlocked,2024-09-07,8,7,9,2024
6004,6005,164,item_used,2024-06-11,4,11,6,2024
6005,6006,307,level_completed,2024-06-08,40,8,6,2024
6006,6007,320,achievement_unlocked,2024-05-05,13,5,5,2024
6007,6008,194,item_used,2024-04-21,40,21,4,2024
6008,6009,47,item_used,2024-06-12,12,12,6,2024
6009,6010,943,item_used,2024-08-08,23,8,8,2024
6010,6011,814,achievement_unlocked,2024-07-06,24,6,7,2024
6011,6012,925,level_completed,2024-03-02,47,2,3,2024
6012,6013,321,item_used,2024-06-03,8,3,6,2024
6013,6014,989,achievement_unlocked,2024-04-05,23,5,4,2024
6014,6015,230,achievement_unlocked,2024-08-11,3,11,8,2024
6015,6016,765,item_used,2024-04-05,43,5,4,2024
6016,6017,780,level_completed,2024-03-03,35,3,3,2024
6017,6018,401,item_used,2024-07-08,8,8,7,2024
6018,6019,144,achievement_unlocked,2024-01-11,26,11,1,2024
6019,6020,892,achievement_unlocked,2024-03-29,6,29,3,2024
6020,6021,227,level_completed,2024-06-29,25,29,6,2024
6021,6022,943,level_completed,2024-06-12,41,12,6,2024
6022,6023,481,level_completed,2024-02-08,33,8,2,2024
6023,6024,547,achievement_unlocked,2024-03-09,45,9,3,2024
